-3.727889263038370454e-02,5.089549696404168655e-01,8.860024631891875169e-01,1.489321757705956983e+00,-1.305640909956002627e-01,-1.625200926242256760e-01,3.656923848436446391e-03,9.947358424501795415e-02,4.844971381058833099e-02,-3.165803162420331024e-02,-1.924262844051168389e-02,5.331289761143981343e-02,1.289951179485594179e-01,3.736289070940577300e-02,1.891573815158445124e-02,2.578409441397274127e-01,-2.272423395895376563e-01,-5.035796634960788831e-02,3.241007526705693698e-01,3.182078643576728427e-01,3.874210780200357251e-02,-1.166949251280653688e-01,9.723835924093063472e-04,-1.526216881469978810e-02,-2.540263090181145711e-01,3.537722921880498972e-01,5.274770879956217073e-02,-2.543338326897702784e-01,-1.866854268936544714e-01,5.576472551200283706e-02,1.381526432542497795e-01,4.004426989604996379e-02,4.814173032309616851e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.643368284530240919e-02,4.319821121345397003e-02,-4.776264760933193049e-02,-1.980985704948803605e-01,7.188278678325453475e-02,1.139567205931041882e-01,-1.566666794389753592e-01,-9.753776528375059443e-03,-1.126999961882664408e-01,-3.241677906477294924e-01,-1.156957854719833922e-02,1.081707747507742873e-01,-2.054606398072085227e-01,-1.436392978439429702e-02,5.735398882965121736e-02,-1.903873368683765555e-01,-2.752505079141315605e-02,6.130335294060338357e-03,-2.469931955385613331e-01,9.812417606306070295e-02,8.207335116399626374e-02,-4.968004783547560338e-02,1.589891374374675093e-01,-1.099404047957952546e-01,1.440356947214082584e-01,-1.230968956619330756e-01,1.141235883415958052e-01,6.349347901276045092e-02,1.145717654309625078e-01,-1.675342683544525646e-01
-3.541549014684352431e-02,5.082979219848612340e-01,8.872206507739538450e-01,1.494433736324245254e+00,-1.227219473630326713e-01,-1.512985116061521529e-01,-1.098389498356526495e-02,8.710530082611291081e-02,4.088495654861840772e-02,-3.637546421287710802e-02,-1.683576895657421316e-02,5.260632135929552144e-02,1.264511825713130755e-01,3.683640194361550296e-02,5.322436842523368614e-03,2.883007283698474366e-01,-2.213495426462213089e-01,-4.084246302611996976e-02,3.255829318973887387e-01,3.098613922274666699e-01,3.474302785479460587e-02,-1.081195402837477892e-01,-7.161784140434988323e-03,-7.171842221188967637e-03,-2.640434272463335619e-01,3.640692119221898282e-01,5.468397515367052347e-02,-2.495409483582843313e-01,-1.925230915382104002e-01,5.346293945750268256e-02,1.245599815642397939e-01,3.421956315390843606e-02,5.031189349405201794e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.482034596674709548e-02,4.115855023946252828e-02,-3.832507123373210534e-02,-1.984761816029867454e-01,7.619125697045149581e-02,1.060914152820396777e-01,-1.621732596229459866e-01,-1.726958168287538731e-02,-9.864821945012884619e-02,-3.255943936298097974e-01,-8.208851727136793133e-03,1.101529984660693101e-01,-2.077519606695694132e-01,-1.419276402046539334e-02,6.380219441616188925e-02,-1.875374026427298058e-01,-2.376284867665778150e-02,4.215002365813159090e-03,-2.518390025920216324e-01,9.742099157166431156e-02,9.023433711267364599e-02,-5.581337700543243657e-02,1.671945119522798007e-01,-1.191587218967246203e-01,1.578726346119541935e-01,-1.167815011211690013e-01,1.110195909821690280e-01,7.306929087724375882e-02,1.129150095533405368e-01,-1.660568489503511658e-01
-3.372585816171366074e-02,5.082666235134473132e-01,8.896390849502571196e-01,1.501864117201010540e+00,-1.111771388781565145e-01,-1.282995867171777549e-01,-1.743460723768231260e-02,5.972850352942557506e-02,2.870631626678436105e-02,-4.029029475133759364e-02,-1.683540332687197966e-02,4.528076124460486684e-02,1.206798202698042416e-01,3.546994770041814876e-02,-1.450051024024354498e-02,2.688010479446859002e-01,-2.274384652949889285e-01,-3.797594744273656564e-02,3.199022355304234622e-01,2.974761180215106382e-01,3.292009060311017893e-02,-9.870889473672128656e-02,-1.913234422083130021e-02,-3.110744461167127845e-03,-2.144690295471686492e-01,3.608103542814090070e-01,5.062405497076223615e-02,-2.391130084646826970e-01,-2.014469675854677067e-01,5.309674382709372170e-02,1.193593291574969045e-01,2.692476634325190188e-02,5.568570514154754653e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.244969261024657464e-02,3.302205212627838671e-02,-2.975717002367956124e-02,-1.942052362002399113e-01,8.077972941179195621e-02,1.031559872380001935e-01,-1.633709511840413520e-01,-2.947697338179361415e-02,-8.618974760991944539e-02,-3.220024554867719768e-01,-2.324892602838195873e-03,1.185151553387864265e-01,-2.090595944148998242e-01,-1.507164624640855086e-02,6.143417938347638108e-02,-1.876470712522649020e-01,-2.301497783620688395e-02,9.791240439822115893e-03,-2.571654563053369369e-01,9.798682145189652193e-02,9.141752689793673781e-02,-7.447728775339715335e-02,1.755987406187022315e-01,-1.218137741690267645e-01,1.622472579047475882e-01,-1.067298285860700802e-01,1.251804450834131111e-01,8.091501612683542344e-02,1.062448411903933881e-01,-1.724751186263044633e-01
-3.164186783758146659e-02,5.076211139572284203e-01,8.920642238491031106e-01,1.506666082281199470e+00,-9.430938880791034373e-02,-1.049144379366632185e-01,-2.355017578626587491e-02,4.666841178216499936e-02,2.257330310285029715e-02,-3.426676959805077111e-02,-2.519133006850976519e-02,3.889930627130539637e-02,1.222496941153271843e-01,3.118441194185477341e-02,-2.510638496423479860e-02,2.634761029807840549e-01,-2.371812696657804032e-01,-3.771597562231662759e-02,3.032260524615438269e-01,2.852676577301931360e-01,3.126565354237805655e-02,-1.027333480332311977e-01,-2.970350054131123269e-02,-3.158061747236718449e-03,-1.951014165632972419e-01,3.626442176196514322e-01,4.542488561473866093e-02,-2.270765505157022468e-01,-2.081675176583208664e-01,5.583464784646484380e-02,1.204055443206759612e-01,2.050931380118815525e-02,6.103301761726252772e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.712406652980016625e-02,2.636802575848101737e-02,-2.686421533681042709e-02,-1.869872986772885826e-01,8.283236086208230209e-02,1.033387108664734072e-01,-1.602915448310751056e-01,-3.615296847412263065e-02,-8.409091781602910654e-02,-3.258472806770306152e-01,-9.161345354486906834e-04,1.284734963814623543e-01,-2.084961686477073695e-01,-1.638359647969359761e-02,5.508578288233723780e-02,-1.863888721966896755e-01,-3.348812790756189317e-02,1.878480067956661906e-02,-2.613655687981188969e-01,1.005059878644169458e-01,8.457654950105264469e-02,-8.580649502866163902e-02,1.785320468606742261e-01,-1.138574496773146205e-01,1.535481380388902806e-01,-1.082785824460522212e-01,1.416734931162040578e-01,7.317900531391559327e-02,1.088055740262130061e-01,-1.806915489254052321e-01
-2.944211506388305297e-02,5.066703166843731232e-01,8.943627806327745233e-01,1.509709384508885366e+00,-7.931656504510961603e-02,-9.208176743217555416e-02,-2.247996256542363416e-02,4.964169989787600018e-02,2.076700189815359338e-02,-2.102671426887544118e-02,-3.417351919997393267e-02,3.743815047058789841e-02,1.250252516032054062e-01,2.880854158777653579e-02,-2.290878354841054121e-02,2.529574046574687429e-01,-2.440088712188145104e-01,-3.003713429967373380e-02,2.763534251251769658e-01,2.778167826706973154e-01,2.854411652171093619e-02,-1.093350152191106817e-01,-3.366458592538087990e-02,-5.098675449535297437e-03,-1.834955107096875870e-01,3.494629076634791498e-01,3.516861086650042989e-02,-2.135655021615095461e-01,-2.099474758646079353e-01,6.125231986212550245e-02,1.219000308594060111e-01,1.660127188826508379e-02,6.259038260495257411e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.159585164452967387e-02,2.342175175871591408e-02,-3.007933996191433645e-02,-1.827993093039858852e-01,7.948438384035144688e-02,1.019779307506348265e-01,-1.570056429478360327e-01,-3.991219341044829894e-02,-8.730278869959724741e-02,-3.413129898299540055e-01,-6.465823035768198182e-03,1.377146111695560227e-01,-2.064023590261381269e-01,-1.600118891699902138e-02,5.082627773068106730e-02,-1.845600165335660736e-01,-4.737191393245086812e-02,2.756200243738125485e-02,-2.591251372962971589e-01,1.032193477507612062e-01,7.928730901769082129e-02,-8.245678803913863986e-02,1.740688558209480818e-01,-1.072767987794191746e-01,1.550342271419977991e-01,-1.186451586872919600e-01,1.354885727739386925e-01,7.454683412814526455e-02,1.155113928379758043e-01,-1.702394797486464773e-01
-2.700506366650603021e-02,5.057397166452383130e-01,8.960939163505881044e-01,1.513417030873319913e+00,-7.127779657664329305e-02,-8.857790058347740636e-02,-1.154251970259405867e-02,6.819407557640577711e-02,2.461363229603428376e-02,-9.773512456894993886e-03,-4.196378982839427813e-02,3.677722081408193316e-02,1.236098863022156435e-01,2.768318388500321664e-02,-1.534640850089456776e-02,2.212536330293016773e-01,-2.428509398734555180e-01,-2.788991568881349012e-02,2.500194181089695489e-01,2.749970229859124982e-01,2.509739777622587570e-02,-1.140770769425782233e-01,-3.183275642173125780e-02,-7.747243529091403513e-03,-1.701968166743053346e-01,3.289738638643137647e-01,2.700009667388473741e-02,-2.007765570322278259e-01,-2.061363991178354060e-01,6.855791966159194284e-02,1.232971551030259266e-01,1.562686368395162229e-02,6.128659819519877844e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.196236382120160036e-02,2.441675655838368778e-02,-3.396659213765224061e-02,-1.819018940211596103e-01,7.410478639161720282e-02,9.945584024606499152e-02,-1.551719550828497274e-01,-4.102044766158015332e-02,-9.048107916170337883e-02,-3.591787705461504387e-01,-1.468385230173258060e-02,1.408443642737992885e-01,-2.046143109500137558e-01,-1.398576270196662599e-02,4.952696051042266429e-02,-1.805246771619430646e-01,-5.666613861596748319e-02,3.411103982633130471e-02,-2.536521438141197127e-01,1.034652631694452374e-01,7.749387921310356420e-02,-6.832537680062859831e-02,1.621158660866927337e-01,-1.080220652512173946e-01,1.677341266026459443e-01,-1.238542974499721866e-01,1.134177296788141526e-01,8.599706682790492218e-02,1.142039041491424295e-01,-1.485522618604456502e-01
-2.481924785474558942e-02,5.051710962313877840e-01,8.973934289029280587e-01,1.519476105446703418e+00,-6.960336699225626311e-02,-9.211889185125043955e-02,1.265081706429467589e-03,7.888493812413832629e-02,2.381215255202163636e-02,-2.722536050283655504e-03,-4.244746510536995948e-02,3.816570200520277151e-02,1.181188487816114407e-01,2.905256514770031620e-02,-7.653068771708610926e-03,1.843134140747363092e-01,-2.436262548674002215e-01,-1.869703124076829009e-02,2.244885655792036860e-01,2.776184059366003098e-01,2.076374804061663706e-02,-1.140210605348509904e-01,-2.732694799862904825e-02,-9.098864360949429977e-03,-1.582970436603720610e-01,3.207705712981503976e-01,2.461466665056568151e-02,-1.879326126799154284e-01,-2.061462460535953833e-01,7.295733167622872606e-02,1.216184381171188100e-01,1.720584135553828581e-02,5.832241113814009420e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.868862668545827527e-02,2.390904911696608431e-02,-3.597914266733313882e-02,-1.846796261148517526e-01,7.086212007715270156e-02,9.605030565292276001e-02,-1.560924295237929860e-01,-4.263466828312321988e-02,-9.106892203221274296e-02,-3.671339392891952991e-01,-1.985406531686662035e-02,1.401313265844232880e-01,-2.006947340559497028e-01,-1.575487743019945291e-02,4.937521024335457531e-02,-1.742618494931091611e-01,-5.910249805987204813e-02,3.884827605006183765e-02,-2.505580487452427341e-01,1.046154660796512065e-01,8.055698700337514395e-02,-6.037788385420874565e-02,1.452898618168903810e-01,-1.147017252748682714e-01,1.750534402213240748e-01,-1.230129170451067788e-01,1.006184502184281071e-01,9.586138540475473702e-02,1.074095866256176840e-01,-1.368201377330595381e-01
-2.293644635642172122e-02,5.045313656680058267e-01,8.982368768888716604e-01,1.525492548248159608e+00,-7.295629580649359847e-02,-9.795672624818252405e-02,1.069149680332057151e-02,7.672475705885688224e-02,1.763842964669687721e-02,1.886129544212369674e-03,-3.873024183164614637e-02,3.658275540882984650e-02,1.107682957030495796e-01,3.301778163541545935e-02,-3.582674252968746312e-03,1.565772659126964672e-01,-2.436622329270670684e-01,-8.083200822594014193e-03,2.030014796337485106e-01,2.822123315183463488e-01,2.020946882182246898e-02,-1.089839459030121777e-01,-2.303199832315189557e-02,-9.070890817042355503e-03,-1.489637908533766597e-01,3.268921324669299411e-01,2.768550626765683975e-02,-1.789975044821440486e-01,-2.065711563960199448e-01,7.589581888548603550e-02,1.172450660028536984e-01,1.979837838477284395e-02,5.539400881746232158e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.216839388855739584e-02,2.199962679056427853e-02,-3.618865831983219400e-02,-1.879580764929228709e-01,7.126749974044778446e-02,9.363536353173242122e-02,-1.563154540777288715e-01,-4.419476653355413481e-02,-9.035758434820827245e-02,-3.657534636284721641e-01,-2.179313072298428092e-02,1.368221791412992938e-01,-1.975220774800201529e-01,-2.035149724689852557e-02,4.855293418933408212e-02,-1.720366861010877158e-01,-5.793481453707885476e-02,4.128873383352552051e-02,-2.527182986847723023e-01,1.056456225372674057e-01,8.323193629635720903e-02,-7.416148270261195552e-02,1.261912481020900922e-01,-1.206372646654070013e-01,1.764544289902369723e-01,-1.229827586231440756e-01,1.039196680283586277e-01,9.899113928143576935e-02,1.036463501469456622e-01,-1.414834348964921495e-01
-2.141854145363198542e-02,5.037001211938415546e-01,8.987377155423013075e-01,1.529832751382115053e+00,-7.791859184063792965e-02,-1.027389222721597078e-01,1.944369713039991246e-02,6.866315396728928100e-02,1.100674312035487823e-02,8.069257605093180241e-03,-3.580892098562547116e-02,3.292935085734684936e-02,1.043351713647698020e-01,3.729929231107573934e-02,-3.816868839820131577e-03,1.346273196492712709e-01,-2.429370780445448963e-01,-1.774252625691159942e-03,1.822333234396216473e-01,2.855375243381459427e-01,2.015168363343486368e-02,-1.028929149099501034e-01,-2.008278735618480165e-02,-8.369543717429065929e-03,-1.414384432828991733e-01,3.380160770382483193e-01,3.262635769642669575e-02,-1.706740396100807078e-01,-2.060875110899374196e-01,7.698300149908753054e-02,1.128867315422652090e-01,2.258597505910071856e-02,5.422580028889970039e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.467857121277756777e-02,2.035754751924407496e-02,-3.614545318750352065e-02,-1.902301848993372957e-01,7.458575774737477571e-02,9.326019737149977840e-02,-1.556880976719469400e-01,-4.598720478496974573e-02,-8.901103124445476633e-02,-3.606622074392483723e-01,-2.164118450942141558e-02,1.347822220434260754e-01,-1.969164749417107452e-01,-2.574318129456044588e-02,4.543732781183756203e-02,-1.756426603862878966e-01,-5.514822866548454994e-02,4.152963440364136616e-02,-2.605679158994044786e-01,1.043685705296319294e-01,8.672984006408837598e-02,-1.018468390129620427e-01,1.107943697890756002e-01,-1.251293995887858279e-01,1.718461897656851090e-01,-1.226992148764396301e-01,1.173614697760457654e-01,9.530388386866990580e-02,9.985636964519067904e-02,-1.530813226101458979e-01
-2.015610853383230025e-02,5.031589911994907016e-01,8.989575675888372697e-01,1.533585023154456550e+00,-8.168230256077510520e-02,-1.049148420787113373e-01,2.735031797494708386e-02,5.866396368503858788e-02,6.428763332036921928e-03,1.270114489401699340e-02,-3.276802595098978615e-02,2.930944954614335407e-02,9.990777661696347012e-02,4.068433174745438724e-02,-6.382373286364450594e-03,1.138625600490957013e-01,-2.409738836205943535e-01,2.067261870374206660e-04,1.659829295346910982e-01,2.863957416333557382e-01,2.012413457817763610e-02,-9.922035898558521916e-02,-1.877887886081488350e-02,-7.139705719015303556e-03,-1.339000209430342148e-01,3.482446949101316025e-01,3.788098353715999705e-02,-1.661939445835429741e-01,-2.060208498670670352e-01,7.771933131093299030e-02,1.091997021525231704e-01,2.438524130734684783e-02,5.413860422686700424e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098193021250737540e-02,1.866012102947221460e-02,-3.644703732225967191e-02,-1.909407662561674324e-01,7.640449973411889140e-02,9.320872198898534633e-02,-1.553500183849269578e-01,-4.574091436808812999e-02,-8.871883532982292875e-02,-3.588349281540749169e-01,-2.110124203404911344e-02,1.334719733559649457e-01,-1.972786285877946022e-01,-2.687208238881769878e-02,4.387798933473211621e-02,-1.788717226232302560e-01,-5.412843178398955846e-02,4.166933998490580243e-02,-2.685960034125972618e-01,1.004332863675569815e-01,8.954531954472116917e-02,-1.252874825285077709e-01,1.007872662553788851e-01,-1.296996317503494034e-01,1.647027212953673381e-01,-1.244035681639230617e-01,1.293715641141042483e-01,8.815048987191308194e-02,9.773689584564770882e-02,-1.616023703680810608e-01
