1.486283636576668510e+00,-1.185961812368008239e-01,-1.988249020112685117e-01,-2.773452256049240353e-02,7.794611192710747261e-02,5.957563231693342731e-02,-2.649389092514711427e-02,-6.952768199002204268e-03,5.805303583058799705e-02,1.742050864304938995e-01,3.927227915082296544e-02,3.239939125280057869e-02,2.867750703417158986e-01,-2.243281432938908915e-01,-4.652532169086733005e-02,2.468548915203033489e-01,3.165368738958010408e-01,4.533740907420460292e-02,-1.344366522920680818e-01,6.451856538090171983e-03,-1.871902123245015176e-02,-2.386371770592239649e-01,3.810380957910038391e-01,5.467491544050188251e-02,-2.109533927978614054e-01,-2.019384103445986400e-01,6.063222201438295267e-02,1.494353755052695576e-01,4.373152402982487252e-02,5.110112394546782733e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899377123515955196e-02,4.754486085329191064e-02,-3.910897406324732872e-02,-1.898017594151273635e-01,1.133063417295719910e-01,1.259706083571380253e-01,-1.619913776661693339e-01,-3.937555711061028335e-02,-1.451254309804794473e-01,-3.841462398158934088e-01,-7.006825513993591124e-03,1.023228459144989860e-01,-1.991216981214394277e-01,2.717596197053140372e-02,2.519985988244750202e-02,-2.108042011799148852e-01,-4.102569186618907487e-02,8.049543056216199380e-03,-2.266849826893382880e-01,1.377828413562985910e-01,9.709343992453677019e-02,-4.980428909490745154e-02,1.045549811142872515e-01,-1.117504097673418934e-01,1.205816680875107794e-01,-1.178519959874942818e-01,1.495741103489562074e-01,6.517438012201422215e-02,9.890673038543887352e-02,-1.999988374781942191e-01
1.490462570477575355e+00,-1.134231068453030039e-01,-1.879514610419132925e-01,-4.758485675212982546e-02,7.078029704137303590e-02,4.933953897164535668e-02,-4.027719454799154331e-02,-5.690090114098330688e-03,5.437860369051785575e-02,1.748235276070766453e-01,3.841984307035974794e-02,1.967091505613631497e-02,3.310258014073557131e-01,-2.165048223408254924e-01,-4.603983791851230800e-02,2.655618543834563638e-01,3.067216238147966734e-01,4.167015915866623815e-02,-1.287034981647703913e-01,-1.900528655925164080e-04,-9.383953205241012119e-03,-2.488523522230480234e-01,3.821088662166179373e-01,6.522076787384475938e-02,-2.118947144972473939e-01,-2.045075167779859815e-01,5.953760324777083307e-02,1.345155341055316867e-01,3.898618912941412273e-02,5.304054086714699717e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.534725604756238204e-02,4.496818996573050120e-02,-3.242774728963126324e-02,-1.898573997113022216e-01,1.144601954362433338e-01,1.207293421770661290e-01,-1.662743288199921010e-01,-4.389919437597226970e-02,-1.348954476970948280e-01,-3.876320740364846973e-01,-1.863482201218632974e-03,1.001338450590254503e-01,-2.017246093259319750e-01,2.902141396506981511e-02,2.928625540001681890e-02,-2.089058512402508228e-01,-3.835654031485032783e-02,3.156798615014552029e-03,-2.326246975363468750e-01,1.350197851528960880e-01,1.052378360591935957e-01,-5.591702230984053890e-02,1.110257688341596272e-01,-1.216655679287223235e-01,1.335769873436650490e-01,-1.092728757638959797e-01,1.453743305591381207e-01,7.183415710644695806e-02,9.685555554217913088e-02,-1.978108710711681262e-01
1.496691389349146029e+00,-1.071370799584476091e-01,-1.659202704823547203e-01,-5.536221674876319609e-02,4.421491006733268420e-02,3.706498593127718205e-02,-5.421418332958077152e-02,-4.105064603205031346e-03,4.798249662207937360e-02,1.700928447745421179e-01,3.836796594810350930e-02,-2.770972679975436653e-03,3.150217950838892778e-01,-2.189038647831360873e-01,-4.784924349001545840e-02,2.792404512794330884e-01,2.962792350760319326e-01,3.367432272670230209e-02,-1.183742453517859783e-01,-9.795555312505730555e-03,-4.872309830987474159e-03,-2.093151739798391753e-01,3.861007759657841265e-01,5.964147950527542291e-02,-2.054111120579346639e-01,-2.148296344403399782e-01,5.941825691139727972e-02,1.325471885892022250e-01,3.195987698756727613e-02,5.858760917627520159e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.910856975149631737e-02,3.605286382791607347e-02,-2.375787222229492832e-02,-1.845658553058674434e-01,1.172818618061483992e-01,1.182901840176324160e-01,-1.672999077575924864e-01,-5.580591029759917471e-02,-1.206833142057478908e-01,-3.797577547325399205e-01,5.634212768813447354e-03,1.081537782700604522e-01,-2.047739509862517848e-01,2.783979682727281968e-02,2.717872795971297550e-02,-2.126527612666256617e-01,-3.745630255901195860e-02,5.561648533844784983e-03,-2.431050953999963349e-01,1.344025583093525211e-01,1.056026881416379792e-01,-7.257587230700439374e-02,1.204425850116468411e-01,-1.264877364048850594e-01,1.323604378567603268e-01,-9.609845862985158527e-02,1.575633136097243647e-01,8.394073737331433915e-02,8.665013474927610315e-02,-2.040135701578226490e-01
1.498128767242676629e+00,-9.252906406264678474e-02,-1.386642354339602257e-01,-6.116477424503677374e-02,3.936867953907535050e-02,3.128997761930101679e-02,-5.260454996927831778e-02,-1.190866576502537695e-02,4.186108819218902627e-02,1.722570814333928280e-01,3.447474915713649724e-02,-1.720408561773544703e-02,3.142694875369080876e-01,-2.258227857693397567e-01,-5.359999188979048396e-02,2.788265977666637974e-01,2.858684889169739729e-01,2.501354862804357551e-02,-1.209839492124682864e-01,-1.902996413044420743e-02,-6.142567564827277650e-03,-1.900531833846586804e-01,3.745799065242040315e-01,4.893609017822606044e-02,-1.984092211187051813e-01,-2.245884995370321657e-01,6.046525783588926201e-02,1.393157455839535430e-01,2.496434188619347724e-02,6.452517762460098505e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.382791218307840957e-02,2.948147188732518076e-02,-1.898761712310866046e-02,-1.737226193072786140e-01,1.133117680808946037e-01,1.200897663391755632e-01,-1.624618407704966072e-01,-6.377275314990701882e-02,-1.190291177351051888e-01,-3.825110656640988704e-01,5.766441969272846635e-03,1.191181801971078619e-01,-2.062381514800576687e-01,2.634733000358271265e-02,2.310343903948905084e-02,-2.117099708058819418e-01,-4.921560393906262987e-02,1.711339354721429923e-02,-2.464760683983188427e-01,1.402134482817793959e-01,9.702784303158749901e-02,-7.647412480168781779e-02,1.247667519611085768e-01,-1.220833437172683805e-01,1.260650836986036138e-01,-9.611198412343047170e-02,1.715613129575766227e-01,7.426579105434874539e-02,8.800619999803048488e-02,-2.149135959660346540e-01
1.497423927710894276e+00,-7.705435645954106239e-02,-1.169056882897401006e-01,-5.577289463108617285e-02,4.757981521433141125e-02,2.702288704307296771e-02,-4.360321549924364021e-02,-2.212492109487398939e-02,3.706642855257387403e-02,1.780314818108263697e-01,2.854714108625989316e-02,-2.117306894617184548e-02,3.021113054868105330e-01,-2.351317471811037174e-01,-5.184460249922705904e-02,2.698338259511338655e-01,2.765483400641310374e-01,1.825679519280566654e-02,-1.278701060863940420e-01,-2.514643331123463804e-02,-9.151704901119222732e-03,-1.808136781778523217e-01,3.536910257125381873e-01,3.796663482130539780e-02,-1.924639063474619938e-01,-2.296384468545503155e-01,6.421974184395654039e-02,1.425535579486268134e-01,1.890645391158610189e-02,6.735169574587061836e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.459665425529560988e-02,2.802517206557422064e-02,-2.039846021197851481e-02,-1.678975496526388944e-01,1.065605669490065355e-01,1.225077505275833506e-01,-1.571307770506583934e-01,-6.545952156201848005e-02,-1.245020977264529871e-01,-4.003628490406828666e-01,9.038954362096992667e-04,1.293299141364771532e-01,-2.065475770834708513e-01,2.800635844560285179e-02,2.203472169072395737e-02,-2.089729134154329482e-01,-6.206183931560581291e-02,2.780114867284738667e-02,-2.397309816088156187e-01,1.434077862495429234e-01,9.075059686320602337e-02,-6.465487882607967585e-02,1.193164189527751440e-01,-1.150392556757956347e-01,1.373623084766367186e-01,-1.063188897629168961e-01,1.636939894983385213e-01,7.908888549030941573e-02,9.699590292858792373e-02,-2.061036620833703870e-01
1.499753410528902320e+00,-6.531056494125450640e-02,-1.040083465419889830e-01,-4.568919021916784812e-02,6.807346206541195488e-02,2.700434813134453688e-02,-3.796520401260564115e-02,-3.031346709250255442e-02,3.261492056595811234e-02,1.791330749315346305e-01,2.133990614416373527e-02,-1.672343136108164763e-02,2.735435445069979710e-01,-2.441343333391238768e-01,-5.088378435027395008e-02,2.585929009839751380e-01,2.706123531834315754e-01,1.530306329897572135e-02,-1.339811438252432041e-01,-2.742395900163910327e-02,-1.224948967002899118e-02,-1.730739110806782111e-01,3.315148925298815885e-01,3.107603063215188394e-02,-1.872177910347741503e-01,-2.309382029281171755e-01,6.983562823142185072e-02,1.434527149291963677e-01,1.583035227904497702e-02,6.632957065636813088e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.046825502735668059e-02,2.807153688408132661e-02,-2.430817168233367215e-02,-1.670193687942093386e-01,1.008381515439581572e-01,1.218500846541918647e-01,-1.547988335928408288e-01,-6.445850836794388139e-02,-1.291290890500695066e-01,-4.176412845368939752e-01,-4.390837246578386047e-03,1.326128295246458977e-01,-2.057306413432012926e-01,3.054125020636570126e-02,2.514727976505202675e-02,-2.018137083685729027e-01,-6.859025372583477109e-02,3.342962756294540205e-02,-2.289345507630658194e-01,1.419084864003071766e-01,8.963112206264273185e-02,-4.036575847694044011e-02,1.086395765957091919e-01,-1.139286252388644616e-01,1.549166530928639263e-01,-1.112991055642063298e-01,1.420485584984430005e-01,9.243226582525056190e-02,9.806729691391249948e-02,-1.861936174084253548e-01
1.504178793633699662e+00,-5.998593490088070107e-02,-9.959427145251550928e-02,-3.500474363079526807e-02,7.982161448812437332e-02,2.287045720450807049e-02,-3.629493824082358905e-02,-3.206056457570408830e-02,2.857132682609761151e-02,1.756508741462533829e-01,1.739450061121561655e-02,-1.041695054742037586e-02,2.430471710953706621e-01,-2.511647777804315029e-01,-4.337377745544471197e-02,2.471367359880062009e-01,2.701463332408698959e-01,1.497589370299083969e-02,-1.358237986805588549e-01,-2.740831140925401033e-02,-1.395336386893798221e-02,-1.674200999852062388e-01,3.216918719804187643e-01,3.013403226711814514e-02,-1.804445529648267821e-01,-2.333478233060050921e-01,7.452024739156808131e-02,1.426109368237859776e-01,1.580467309375184135e-02,6.354526868378213011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.255147976362340684e-02,2.418895255349940571e-02,-2.774079270881482651e-02,-1.687247621593389313e-01,9.652433833860563084e-02,1.188821840447553124e-01,-1.564492979799344263e-01,-6.296351191652881096e-02,-1.309388316803451746e-01,-4.241193590507784661e-01,-5.695880319648407956e-03,1.311096450408759106e-01,-2.025484838759445960e-01,3.043723328380433177e-02,2.860805697345557633e-02,-1.941565814113383193e-01,-6.905244471147400920e-02,3.450795179097139453e-02,-2.256728013259991505e-01,1.403205187054566705e-01,9.308316893337627296e-02,-2.688812368872293621e-02,9.485665141188757976e-02,-1.174175184089353841e-01,1.581294889225258182e-01,-1.096945207762115709e-01,1.325455579005862805e-01,1.008887580556949437e-01,9.231623177982556383e-02,-1.763219966081940038e-01
1.508166661965671729e+00,-5.934740040128949623e-02,-1.007523448887871487e-01,-2.508080857267267275e-02,8.204907251399073953e-02,1.593031102158447287e-02,-3.731214669156939640e-02,-3.380280352672722366e-02,2.595096400519407431e-02,1.702962244317580420e-01,1.701119799000240865e-02,-5.237391325733682310e-03,2.176431051369891456e-01,-2.518802961956571607e-01,-3.276990641161944134e-02,2.406865876158345019e-01,2.697586325422720033e-01,1.333428316419368702e-02,-1.336014783142205342e-01,-2.606986397711092557e-02,-1.432489696340366082e-02,-1.622556635561663574e-01,3.206595529085706220e-01,3.267695601034707742e-02,-1.742855896622194367e-01,-2.311176610318552427e-01,7.983339189680041525e-02,1.423243054112162120e-01,1.718958992665979221e-02,6.103805344779161118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695419687724191229e-02,1.986427421113421202e-02,-2.978094138072131386e-02,-1.731447833111196821e-01,9.644085194949049422e-02,1.172576469518825659e-01,-1.590616554862956111e-01,-6.336176065048307326e-02,-1.296771950129348705e-01,-4.200553987280153390e-01,-6.289325864518336383e-03,1.273966638612387681e-01,-1.991544362149789693e-01,2.623863232290173444e-02,2.807094294342298013e-02,-1.919291207659567233e-01,-6.699217297960848028e-02,3.060972706825177206e-02,-2.339169378019412548e-01,1.380075795128264671e-01,9.630533719604049414e-02,-3.972451817253560419e-02,8.365103666118095527e-02,-1.195751737822472321e-01,1.530429297667127431e-01,-1.051138864875524742e-01,1.424147417567329654e-01,1.019587411275727912e-01,8.740670490593306641e-02,-1.828272251822560257e-01
1.510252680304540851e+00,-6.247820726287920540e-02,-1.031384112961239857e-01,-1.456520118184063614e-02,7.399223127958744206e-02,9.934628284219966174e-03,-3.484805161149710784e-02,-3.295402796037674720e-02,2.034535439451940625e-02,1.650571975651577705e-01,1.989237152334853709e-02,-3.448397167324479973e-03,1.960896405006876397e-01,-2.513496068387258697e-01,-3.021121626465698637e-02,2.311790977208380837e-01,2.707426825704442597e-01,1.452960931444853207e-02,-1.282077860392551727e-01,-2.413009135228054089e-02,-1.389953500868098581e-02,-1.562772796983060708e-01,3.297117384954616481e-01,3.838625183315991229e-02,-1.685699602594995794e-01,-2.290445900652224032e-01,8.284552659798312402e-02,1.412666874212330781e-01,1.911527142045686689e-02,5.897397316130893741e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.672916731196228718e-03,1.446923687084041010e-02,-3.126574233361996413e-02,-1.766136917961880215e-01,9.810622233711409346e-02,1.175182012957858846e-01,-1.605965194450693911e-01,-6.546181207628855303e-02,-1.292611644577741636e-01,-4.129787464436850963e-01,-6.865144772678717991e-03,1.250817032612007718e-01,-1.985430579406392282e-01,1.888472902871659448e-02,2.547820710172563410e-02,-1.963294630702431542e-01,-6.533105721289582390e-02,2.720758219817090082e-02,-2.466033723393772359e-01,1.355343417518987126e-01,9.784818170699309536e-02,-6.860637621948206810e-02,7.615834135168760011e-02,-1.219562552401552286e-01,1.431627196751664721e-01,-1.041672496387232444e-01,1.618402854957029791e-01,9.638834053123461476e-02,8.571825864598210665e-02,-1.968091645746209983e-01
1.511660752875922942e+00,-6.476263346590487024e-02,-1.046756984487044323e-01,-6.631180620359966062e-03,6.361004143863766003e-02,5.121222528988634073e-03,-3.160056170166011119e-02,-3.195898856108229241e-02,1.572365687543121962e-02,1.607776118961012912e-01,2.322193804922749807e-02,-4.494454120814958022e-03,1.810863724079236070e-01,-2.490555561619468006e-01,-2.877987755550946367e-02,2.223732709840535726e-01,2.699741136162366328e-01,1.561128143710031196e-02,-1.232106622854680228e-01,-2.305798978741667449e-02,-1.247724128404907075e-02,-1.512792893941492522e-01,3.384176717234104181e-01,4.343290655197319661e-02,-1.640292859137053305e-01,-2.270675092356257974e-01,8.561664311154355833e-02,1.389492598090685815e-01,2.012199984286361376e-02,5.866532302387467146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.397500113148353942e-03,1.076253491617743148e-02,-3.250829727267601221e-02,-1.779209907654261680e-01,9.927961962997070011e-02,1.188522750357277197e-01,-1.614654000025109726e-01,-6.712396163195975818e-02,-1.294950835392017496e-01,-4.097269723527532936e-01,-7.432514108112732616e-03,1.246049474863439727e-01,-1.991492556147014814e-01,1.480590563946945944e-02,2.281600970613976986e-02,-2.007865513234871335e-01,-6.404900696763755896e-02,2.452431815244548313e-02,-2.528918995391281621e-01,1.299921356746920609e-01,9.839425368601546762e-02,-9.304897346001722580e-02,7.226289942537428290e-02,-1.262651669373689167e-01,1.373213536834021475e-01,-1.053175960025083402e-01,1.704278268843850974e-01,8.868605544873318924e-02,8.442068176031174154e-02,-2.027547971919352321e-01
